INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201802,410701,DWELLING INSURANCE,2,0,101.221,101.059,101.059,0,4.34,0
201802,220323,KEBAB- TAKEAWAY,1,1,100.448,100.421,100.448,1.72,1.36,1.38
201802,212731,MELON EACH EG HONEYDEW,1,1,102.552,102.222,101.778,0.18,0.21,0.16
201802,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,99.577,99.545,99.577,0.36,0.36,0.27
201802,212726,PLUMS PER KG/PACK,1,1,97.239,95.27,96.476,0.45,0.42,0.4
201802,310216,LAGER 12 - 24 CANS (440-500ML),1,1,97.113,97.307,97.113,1.15,0.9,0.92
201802,212941,QUICHE 340G-450G,1,1,99.444,99.47,99.444,0.15,0.22,0.12
201802,630129,LAPTOP COMPUTERS,2,0,97.886,97.646,97.646,1.26,1.14,1.05
201802,211713,MILK FLAVOURED 330-500MLS/GMS,1,1,98.962,98.029,98.962,0.24,0.18,0.18
201802,510118,MEN'S CASUAL TROUSERS,2,1,106.396,103.179,103.179,1.04,0.63,0.84
201802,510212,WOMEN'S JUMPER,2,1,106.359,100.995,100.995,1.04,0.8,0.84
201802,212011,COLA FLAVD DRINK 1.5-2 LT BTL,1,1,96.722,97.309,96.722,1.36,1.2,1.19
201802,410801,HOUSE DEPRECIATION,1,0,100.289,100.289,100.289,0,83,0
201802,430623,SMALL CAGED MAMMAL,2,1,99.879,99.839,99.839,0.45,0.99,0.35
201802,210114,CHILLED GARLIC BREAD,1,1,100.952,100.235,100.952,0.75,0.96,0.6
201802,320122,20 FILTER - OTHER BRAND,1,1,100.29,100.294,100.29,4.62,4.56,3.78
201802,610238,CAR WASH HAND OR AUTOMATIC,2,1,100.158,100.145,100.145,1.68,0.8,1.33
201802,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,1,100.351,100.313,100.351,0.13,0.33,0.11
201802,212405,FROZEN CHIPS 900G-1.5KG,1,1,101.371,101.111,100.5,0.91,0.96,0.7
201802,520331,BASIC MANICURE,2,1,100.227,100.217,100.217,1.33,1.44,1.14
201802,620101,LONDON TRANSPORT RAIL FARES,1,0,100,100,100,2.99,1.26,2.53
201802,210212,BASMATI RICE 500G-1KG,1,1,103.213,103.494,103.213,0.3,0.45,0.24
201802,520306,PRIVATE HEALTH CARE 2,1,0,100,100,100,0.44,0.8,0.44
201802,211207,"CANNED FISH, TUNA, 130G-200G",1,1,105.51,104.668,105.51,1,0.96,0.75
201802,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,99.85,99.928,99.85,0.8,0.9,0.64
201802,640224,TEN-PIN BOWLING PER GAME,1,2,100.67,100.562,100.67,0.32,0.48,0.28
201802,610303,OIL PER LITRE-MULTIGRADE,1,1,100.578,100.632,100.578,0.31,0.34,0.25
201802,212006,FRUIT JUICE NOT ORANGE 1L,1,1,100.2,100.237,100.2,0.48,0.48,0.42
201802,520202,INDIGESTION TABLETS 16-24 PACK,1,1,99.787,99.683,99.787,0.9,0.45,0.75
201802,430407,"SMALL SAUCEPAN,MILK",2,1,101.784,101.435,101.435,0.7,0.56,0.56
201802,212019,PURE FRUIT SMOOTHIE 750ML-1LTR,1,1,97.47,97.891,97.47,0.16,0.16,0.14
201802,630439,BOOK FICTION P/BACK TOP 10,2,2,99.822,98.983,98.983,0.52,0.3,0.39
201802,212409,P'PARED MASHED POTATO 400-650G,1,1,99.649,99.537,99.714,0.26,0.3,0.2
201802,640309,FOREIGN HOLIDAYS-COACH HOLIDAY,2,0,100.615,100.584,100.584,0.78,0.94,0.62
201802,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,100.035,99.989,100.035,0.48,0.42,0.36
201802,440301,POSTAGE CHARGES,1,0,100,100,100,1,1,1
201802,212404,POTATO CRISPS-MULTI-PACK,1,1,97.997,98.931,98.826,1.3,0.96,1
201802,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,1,99.364,99.986,99.364,0.32,0.32,0.28
201802,610417,CAR INSURANCE,2,0,100.671,100.024,100.024,3.72,18,2.79
201802,510530,"WOMEN'S SHOES-FLAT MAX 1"" HEEL",2,1,109.149,105.619,105.619,1.56,0.72,1.3
201802,310102,DRAUGHT BITTER (PER PINT),1,1,100.216,100.174,100.216,3.44,3.96,2.76
201802,630122,PC PERIPHERALS,1,0,104.015,102.612,102.612,1.92,1.2,1.6
201802,430233,CARPET TUFTED 100% MANMADE FIB,2,2,102.087,100.064,100.064,0.8,1.26,0.8
201802,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,106.402,106.636,106.402,0.24,0.21,0.18
201802,630348,WATERSPORTS EQUIPMENT,2,0,100,100,100,1.6,0.2,1.4
201802,430229,FABRIC ROLLER BLIND 120-180CM,2,1,108.212,106.207,106.207,1.19,0.63,0.85
201802,510236,WOMEN'S TROUSERS-FORMAL,2,1,104.213,100.25,100.25,2.08,1.28,1.68
201802,212728,PINEAPPLE EACH,1,1,100.367,100.129,100.127,0.18,0.21,0.16
201802,410614,POWER DRILL-HAMMER ACTION,2,1,101.195,101.007,101.007,0.3,0.4,0.24
201802,440233,NEWSPAPER AD NON TRADE 20 WORD,2,2,100.196,100.088,100.088,1.44,0.19,1.2
201802,410639,PAINT GLOSS/EMUL 750ML-2.5LTR,2,1,100.207,100.002,100.002,0.15,0.64,0.15
201802,520332,NON NHS CHIROPRACTOR,2,1,100.053,100.051,100.051,2.5,0.48,2
201802,630368,ELECTRONIC EDUCATIONAL TOY,2,1,96.087,95.355,95.355,0.21,0.1,0.17
201802,440409,BUNDLED TELECOMS SERVICES,1,0,100,100,100,10.12,12,8.36
201802,310405,BRANDY-68-70 CL BOTTLE,1,1,101.246,100.758,101.246,0.48,0.42,0.4
201802,520222,MULTI-VITAMINS CAPSULES/TABLET,1,1,102.1,101.497,102.1,0.84,0.45,0.7
201802,630372,COMPUTER GAME DOWNLOADS,1,0,111.265,106.782,106.782,1.05,0.2,0.85
201802,520135,DIAMOND SOLITAIRE RING,2,1,103.44,102.366,102.366,2.7,0.88,2.16
201802,430526,GREETINGS CARD; STATE CODE,1,1,99.915,99.973,99.915,1.32,0.44,0.99
201802,310302,VODKA (PER NIP) SPECIFY ML,1,1,100.311,100.291,100.311,4.3,4.94,3.45
201802,440240,BASIC WILL FOR A SINGLE PERSON,2,2,101.337,100.91,100.91,1.08,0.19,0.9
201802,220120,IN STORE CAFETERIA MEAL,1,1,100.2,100.189,100.2,3.44,3.9,2.76
201802,212725,SMALL TYPE ORANGES PER PACK/KG,1,1,101.086,102.352,101.625,0.27,0.21,0.24
201802,420101,COAL-HOUSEHOLD BEST QUAL 50KG,1,1,99.946,99.953,99.946,0.7,0.7,0.7
201802,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,103.715,103.304,103.715,1.04,0.96,0.91
201802,410621,VARNISH-CLEAR GLOSS-750ML-1LTR,1,1,99.517,99.45,99.517,0.05,0.24,0.05
201802,430351,ELECTRIC HAIR STYLING APP,2,1,98.807,96.859,96.859,0.69,0.42,0.57
201802,430503,BALL POINT,1,1,100.64,101.649,100.64,0.64,0.44,0.48
201802,630127,PERSONAL COMPUTERS (CPI),2,0,102.867,102.631,102.631,0.3,0.24,0.25
201802,610409,VEHICLE EXCISE DUTY,1,0,100,100,100,7.67,6,5.9
201802,440406,SUBSCRIPTION TO INTERNET,1,0,100,100,100,0.69,0.75,0.57
201802,410401,E & W SEWERAGE CHARGE,2,0,100,100,100,5.4,5.64,4.5
201802,310423,BOTTLE OF CHAMPAGNE 75 CL,1,1,91.061,91.126,91.061,0.36,0.42,0.28
201802,620317,CHILDS BICYCLE,2,1,97.467,96.82,96.82,0.75,0.48,0.5
201802,212227,CHOCOLATE 13,1,1,99.218,99.265,99.218,0.26,0.22,0.22
201802,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,97.906,97.738,97.906,0.6,0.57,0.45
201802,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,101.203,101.251,101.203,0.3,0.4,0.24
201802,310425,ROSE WINE-75CL BOTTLE,1,1,99.57,99.504,99.57,0.63,0.7,0.49
201802,510244,WOMEN'S VEST/STRAPPY TOP,2,1,113.059,104.89,104.89,0.52,0.32,0.42
201802,212720,STRAWBERRIES PER KG OR PUNNET,1,1,100.793,101.961,101.765,0.81,0.77,0.72
201802,410113,IMPUTED RENTS - SCOTLAND,1,0,100.242,100.242,100.242,0,0,11.83
201802,640239,SOCIAL SUBSCRIPTIONS,1,0,100,100,100,1.8,0.96,1.44
201802,510506,WOMEN'S SANDALS,2,1,115.957,109.993,109.993,1.08,0.48,0.9
201802,520241,RAZOR CARTRIDGE BLADES,1,1,98.567,98.071,98.567,0.69,0.45,0.57
201802,520123,EARRINGS- FASHION,2,1,106.313,103.457,103.457,0.7,0.22,0.56
201802,211024,CONTINENTAL SLICED DELI MEAT,1,1,101.436,100.677,101.436,1,0.42,0.8
201802,620302,TAXI FARES,2,0,100,100,100,2.16,1.12,1.8
201802,630362,COMPUTER GAME TOP 20 CHART,2,2,93.833,92.385,92.385,2.94,0.5,2.38
201802,211011,INDIVIDUAL MEAT PIE,1,1,98.954,99.796,98.954,1,0.84,0.8
201802,220210,SECONDARY SCHOOL- CAFETERIA,1,1,100,100,100,1.28,0.66,0.96
201802,630520,"MOWER ELECTRIC, SPECIFY TYPE",2,1,102.004,102.004,102.004,0.65,0.84,0.52
201802,640305,FOREIGN HOLIDAYS-SELF CATERING,2,0,99.849,99.824,99.824,10.92,14.1,8.68
201802,630161,DIGITAL MEDIA PLAYER,2,0,98.38,98.284,98.284,0.1,0.06,0.08
201802,630159,"TELEVISION 39"" OR SMALLER",2,1,98.449,98.072,98.072,1.45,0.78,1.16
201802,211105,FRESH FISH-SALMON FILLETS-KG,1,1,98.806,98.883,98.806,0.6,0.92,0.45
201802,610308,ULTRA LOW SULPHUR PETROL RPI,1,0,100.881,100.881,100.881,0,20.4,0
201802,320125,CIGARETTES 21,1,1,99.602,99.607,99.602,4.4,4.37,3.6
201802,520109,LADIES HAND/SHLDER BAG,2,1,102.113,99.729,99.729,1.35,0.77,1.08
201802,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,98.706,99.21,98.706,0.6,0.68,0.48
201802,212017,FIZZY BOTTLED DRINK 500ML,1,1,100.489,100.419,100.489,1.28,1.12,1.12
201802,630507,HOUSEPLANT,1,1,101.489,101.096,101.489,0.32,0.36,0.24
201802,430413,GAS FIRE,2,2,100.293,100.275,100.275,0.4,0.24,0.3
201802,430321,ELECTRIC RAZOR,2,1,105.771,100.22,100.22,0.46,0.21,0.38
201802,520251,COUGH LIQUID BOTTLE 150-200MLS,1,1,104.423,103.954,104.423,0.6,0.3,0.5
201802,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,100.066,100.082,100.066,0.72,0.58,0.54
201802,220326,TAKEAWAY CHICKEN & CHIPS,1,1,100.432,100.415,100.432,1.72,1.36,1.38
201802,310403,VODKA-70 CL BOTTLE,1,1,99.963,100.043,99.963,1.92,1.68,1.6
201802,430622,DOG KENNEL FEES DAILY CHARGE,2,1,100.521,100.498,100.498,1.89,1.35,1.47
201802,520118,FLOWER VASE,2,2,102.079,101.123,101.123,0.95,0.88,0.76
201802,630512,SEED PACK. SPEC VAR SEASONAL,1,1,100.819,100.597,100.819,0.28,0.3,0.21
201802,212519,FRESH VEG-ONIONS-PER KG,1,1,98.909,99.012,99.039,0.52,0.54,0.4
201802,212518,FRESH VEG-CARROTS-PER KG,1,1,100.838,100.975,100.674,0.39,0.36,0.3
201802,430525,CLEAR STICKY TAPE,1,1,102.123,102.626,102.123,0.2,0.44,0.16
201802,610228,ROADSIDE RECOVERY SERVICE,1,0,99.545,99.544,99.544,1.68,0.8,1.33
201802,440239,UK UNIVERSITY TUITION FEES,2,0,100,100,100,10.56,3.8,8.64
201802,630358,PORTABLE DIGITAL STORAGE DEVIC,2,1,102.006,101.621,101.621,0.28,0.2,0.21
201802,310111,BOTTLED PREMIUM LAGER 4.3-7.5%,1,1,100.155,100.139,100.155,1.72,1.62,1.38
201802,630408,NATIONAL DAILY NEWSPAPERS,1,0,100,100,100,1.44,1.38,1.08
201802,510347,GIRLS JACKET (5-13 YEARS),2,1,103.464,99.112,99.112,0.52,0.4,0.42
201802,630232,INTERNET BLU-RAY DISC,1,0,99.498,99.809,99.809,0.12,0.06,0.09
201802,610236,CAR REPAIRS LOCAL GARAGE,2,1,100.012,100.012,100.012,6.24,2.88,4.94
201802,440123,HOME REMOVAL- 1 VAN,2,1,100.274,100.253,100.253,1.2,0.26,1
201802,640406,HOTEL 1 NIGHT PRICE,2,1,100.169,99.337,99.337,8.91,1.87,7.26
201802,430624,CAT FOOD POUCH-IND-85G-100G,1,1,101.932,102.014,101.932,1.71,1.8,1.33
201802,440234,BANK OVERDRAFT CHARGES,1,0,100,100,100,1.87,0.19,1.53
201802,630524,INTERNET FLOWERS/BOUQUET,1,0,100,100,100,0.24,0.3,0.18
201802,440218,SRVYRS FEES MORTGAGE VALUATION,1,0,100,100,100,1.44,0.19,1.2
201802,520238,SHOWER GEL 150-250ML,1,1,99.421,99.356,99.421,0.92,0.45,0.76
201802,213001,COFFEE: GROUND: FILTER FINE,1,1,100.526,100.114,100.526,0.3,0.3,0.3
201802,630376,CHILDS SIT & RIDE TOY U'ER 5'S,2,1,99.588,98.989,98.989,0.63,0.2,0.51
201802,430104,ARMCHAIR -UPHOLSTERED,2,1,105.991,104.53,104.53,0.9,1.4,0.7
201802,212719,BANANAS-PER KG,1,1,101.408,101.755,101.562,0.81,0.77,0.72
201802,440231,PASSPORT FEES,1,0,100,100,100,0.24,0.19,0.2
201802,510233,WOMEN'S CARDIGAN,2,1,107.238,103.947,103.947,1.56,1.12,1.26
201802,430533,KITCHEN ROLL PK OF 2-4 SPECIFY,1,1,99.156,100.912,99.156,0.25,0.55,0.2
201802,510419,MEN'S TIE,2,1,100.894,99.33,99.33,1.25,0.45,1
201802,430535,SHEET OF WRAPPING PAPER,1,1,100.14,100.325,100.14,0.48,0.44,0.36
201802,210301,CREAM CRACKERS PACK 200G-300G,1,1,100.188,100.104,100.188,0.6,0.6,0.48
201802,430530,BLACK INKJET CARTRIDGE,2,1,100.439,100.107,100.107,0.6,0.44,0.45
201802,212202,MINTS,1,1,99.772,99.712,99.772,0.13,0.11,0.11
201802,510336,GIRLS SKIRT FOR SCHOOL 5-13YRS,2,1,100.787,100.107,100.107,0.52,0.35,0.42
201802,520236,WOMENS HAIR COLOURANT 60-140ML,1,1,103.476,103.822,103.476,0.46,0.3,0.38
201802,430505,ALUMINIUM COOKING FOIL 300MM,1,1,97.851,97.913,97.851,0.2,0.44,0.16
201802,610101,3-YEAR-OLD SECOND-HAND CAR,1,0,100.318,100.318,100.318,9,14,7
201802,630518,CUT FLOWERS-CARNATIONS-STEM,1,1,103.639,103.147,103.639,1.48,1.68,1.11
201802,220107,PUB -HOT MEAL,1,1,100.181,100.199,100.181,5.16,5.1,4.14
201802,410107,UNIVERSITY ACCOMODATION FEES,1,0,100,100,100,2.7,0,2.2
201802,510535,CANVAS FASHION ADULT SHOE/TRAI,2,1,104.003,102.362,102.362,0.72,0.72,0.6
201802,310114,CIDER 4.5%-5.5% ABV PINT/BOTTL,1,1,100.164,100.189,100.164,2.58,2.34,2.07
201802,520219,"DISP NAPPIES, SPEC TYPE, 20-60",1,1,100.164,99.371,100.164,0.69,0.45,0.57
201802,220117,BOTTLED MINERAL WATER,1,1,100.234,100.206,100.234,0.86,1.2,0.69
201802,410632,HIRE OF DOMES CARPET CLEANER,1,1,101.077,100.902,101.077,0.3,0.24,0.24
201802,440229,BIRTHS DEATHS AND MARRIAGES,1,0,100,100,100,0.12,0.19,0.1
201802,211509,HARD REGIONAL CHEESE PER KG,1,1,100.913,101.12,100.913,0.24,0.21,0.18
201802,310104,DRAUGHT STOUT PER PINT,1,1,100.347,100.355,100.347,0.86,1.08,0.69
201802,220116,LEMONADE/COLA DRAUGHT,1,1,100.021,99.99,100.021,0.86,1.2,0.69
201802,520207,NHS PRESCRIPTION CHARGES,1,0,100,100,100,0.96,0.45,0.8
201802,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,100.107,100.107,100.107,0.24,0.15,0.18
201802,520324,RESIDENTIAL HOME,2,1,100.297,100.289,100.289,2.34,0.32,1.82
201802,410405,SCOTTISH SEWERAGE CHARGE,1,0,100,100,100,0.6,0.6,0.5
201802,220327,T'AWAY COOKED SAVOURY PASTRY,1,1,100.191,100.132,100.191,1.72,1.36,1.38
201802,440226,HOME-BUYERS SURVEY-RSDNTL PPTY,2,2,100.108,100.103,100.103,0,0.19,0
201802,212530,FRESH VEG-BROCCOLI-PER KG,1,1,102.016,101.765,101.587,0.26,0.24,0.2
201802,640230,HORSERACING ADMISSIONS,1,0,100.015,100.015,100.015,0.48,0.48,0.42
201802,430137,LEATHER SETTEE,2,1,117.212,112.708,112.708,2.7,4.48,2.1
201802,210808,BACON-BACK-PER KG,1,1,98.619,98.51,98.619,1.8,0.76,1.44
201802,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,100.593,100.707,100.593,1.8,1.56,1.35
201802,212934,DRIED POTTED SNACK 50-120G,1,1,100.733,104.935,100.733,0.6,1.21,0.48
201802,440202,ESTATE AGENT FEES (PERCENTAGE),1,0,100.764,100.764,100.764,0,2.09,0
201802,510215,WOMENS BASIC PLAIN T-SHIRT,2,1,105.709,103.118,103.118,1.04,0.8,0.84
201802,430122,SINGLE BED-WIDTH 90CM/3FT,2,1,106.41,104.598,104.598,1.26,1.96,0.98
201802,430625,WILD BIRD SEED PACK 500G-2KG,1,1,103.221,103.539,103.221,0.27,0.27,0.21
201802,220125,FRUIT JUICE BOTTLE 250-350ML,1,1,100.169,100.158,100.169,0.86,1.2,0.69
201802,610221,WINDSCREEN WIPER BLADES,2,1,100.176,100.079,100.079,1.05,0.8,0.84
201802,510252,WOMEN'S CASUAL TROUSERS 2,2,1,108.366,102.184,102.184,0.52,0.64,0.42
201802,310422,RED WINE- NEW WORLD 75CL,1,1,98.52,98.326,98.52,1.53,1.68,1.19
201802,510429,KNITTING WOOL-DOUBLE KNIT-100G,1,1,99.765,99.388,99.765,1.85,0.35,1.48
201802,520141,MOBILE PHONE ACCESSORY,2,1,99.305,98.933,98.933,0.23,0.66,0.19
201802,630510,POTTING COMPOST,1,1,100.767,100.579,100.767,0.28,0.36,0.21
201802,510246,WOMENS SHORT SLEEVE SPORTS TOP,2,1,103.95,102.265,102.265,0.52,0.48,0.42
201802,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,98.764,98.527,98.764,0.6,0.88,0.48
201802,212107,HONEY JAR/BOTTLE 340G-454G,1,1,99.778,100.17,99.778,0.26,0.17,0.22
201802,630317,"SLEEPING BAG, ADULT",2,1,101.355,99.734,99.734,0.51,0.4,0.34
201802,510206,WOMENS BLOUSE/SHIRT 1,2,1,115.984,109.851,109.851,0.52,0.48,0.42
201802,520227,PAIN KILLER TABLETS-16-24 PACK,1,1,97.517,97.554,97.517,0.96,0.45,0.8
201802,430536,TOILET ROLLS,1,1,99.886,100.006,99.886,2.3,1.32,1.9
201802,520228,PLASTERS-20-40 PACK,1,1,99.426,99.395,99.426,0.52,0.45,0.52
201802,212402,POTATO CRISPS 25G-50G,1,1,103.134,103.168,103.134,0.39,0.33,0.3
201802,211814,YOGHURT-SMALL INDIVIDUAL,1,1,99.215,99.37,99.215,0.6,0.64,0.45
201802,610240,BRAKE FITTING FAST FIT CENTRE,2,1,102.681,102.265,102.265,1.92,0.96,1.52
201802,212101,SUGAR -GRANULATED-WHITE-PER KG,1,1,98.745,98.885,98.745,0.65,0.31,0.55
201802,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,97.258,97.358,97.258,0.8,0.8,0.7
201802,610212,CAR BATTERY,2,1,100.299,100.257,100.257,1,0.8,0.8
201802,210323,BISCUITS HALF CHOC 260-400G,1,1,98.399,98.64,98.399,0.75,0.78,0.6
201802,510128,MEN'S BRANDED SPORT SWEATSHIRT,2,1,99.282,98.774,98.774,0.52,0.45,0.42
201802,610309,ULTRA LOW SULPHUR DIESEL CPI,1,0,99.939,99.939,99.939,11.16,0,9
201802,440241,STOCKBROKER COMMISSION FEE,1,0,99.186,99.186,99.186,1.87,0,1.53
201802,211025,JOINT OV/READ GAM/POR 450-700G,1,1,98.537,97.976,98.537,0.2,0.06,0.16
201802,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,101.142,101.223,101.142,1,1.2,0.8
201802,212106,JAR OF JAM-340-454G,1,1,108.3,107.15,108.3,0.91,0.52,0.77
201802,310315,BOTTLE OF WINE 70-75CL,1,1,100.228,100.205,100.228,3.44,3.8,2.76
201802,212733,BLUEBERRIES PUNNET OR PER KG,1,1,95.904,94.624,96.045,0.54,0.49,0.48
201802,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,101.739,101.124,101.739,0.6,0.44,0.6
201802,510248,WOMEN'S JEANS- OWN BRAND,2,1,105.241,102.311,102.311,0.52,0.48,0.42
201802,430216,DUVET COVER,2,1,105.121,103.228,103.228,1.19,0.54,0.85
201802,510132,MEN'S T-SHIRT SHORT SLEEVED,2,1,103.43,101.983,101.983,0.52,0.54,0.42
201802,440129,PLAYGROUP FEES - PER SESSION,2,1,100.185,100.179,100.179,3.24,0.78,2.52
201802,440256,MORTGAGE ARRANGEMENT FEES,1,0,100,100,100,1.21,0.19,0.99
201802,220111,BURGER IN BUN-EAT IN,1,1,100.168,100.213,100.168,5.16,5.1,4.14
201802,310207,BITTER-4CANS-440-500ML,1,1,99.958,99.988,99.958,0.45,0.35,0.36
201802,630340,CARBON FIBRE FISHING ROD,2,2,100.123,100.08,100.08,0.36,0.3,0.24
201802,410508,PLUMBER-DAYTIME HOURLY RATE,2,1,99.893,99.884,99.884,0.7,3.06,0.35
201802,220209,PRIMARY SCHOOL- FIXED CHARGE,1,1,100,100,100,1.28,0.66,0.96
201802,520245,ANTIHISTAMINE ALLERGY TABLETS,1,1,99.456,99.668,99.456,0.84,0.45,0.7
201802,212535,SWEET POTATO PER KG OR EACH,1,1,104.109,103.443,103.028,0.26,0.42,0.2
201802,410611,DOOR HANDLE-PACK FOR ONE DOOR,2,1,100.266,100.223,100.223,1.55,1.28,1.24
201802,520248,CONDITIONER FOR HAIR,1,1,98.876,98.645,98.876,0.46,0.3,0.38
201802,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,98.928,99.329,98.928,0.09,0.48,0.09
201802,440120,CHILD MINDER - HOURLY RATE,1,1,100.277,100.333,100.277,6.3,2.08,4.9
201802,640222,EXERCISE CLASS UPTO 1HR,1,2,100.25,100.238,100.25,0.32,0.48,0.28
201802,510528,CHILD'S TRAINERS-SPORTS,2,1,103.974,102.287,102.287,0.96,0.72,0.8
201802,520313,NON-NHS MEDICINE-PHYSIOTHERAPY,2,1,100.297,100.281,100.281,2.5,0.48,2
201802,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,100.564,100.544,100.564,2.28,1.92,1.71
201802,630224,INTERNET DVDS,1,0,121.212,125.214,125.214,0.52,0.24,0.39
201802,220128,RESTAURANT MAIN COURSE,1,1,100.166,100.198,100.166,5.16,5.1,4.14
201802,510117,MEN'S FORMAL RDY-MADE TROUSERS,2,1,103.008,101.785,101.785,0.52,0.27,0.42
201802,212399,POTATOES-NEW-LOOSE-PER KG,1,0,99.915,100.133,99.847,0.26,0.22,0.2
201802,310428,CREAM LIQUER 70CL-1LT 15-20%,1,1,89.813,89.608,89.813,0.18,0.14,0.15
201802,510127,MENS OFFICIAL FOOTBALL SHIRT,2,1,101.571,100.77,100.77,0.52,0.36,0.42
201802,430538,DISHWASHER TABLETS PACK 16-45,1,1,105.113,104.666,105.113,0.4,0.44,0.32
201802,440408,MOBILE PHONE APPLICATIONS,1,0,88.584,90.644,90.644,0.46,0.75,0.38
201802,212222,CHOCOLATE 10,1,1,100.434,100.457,100.434,1.82,1.43,1.54
201802,520328,DENTAL INSURANCE,1,0,100,100,100,0.52,0.96,0.52
201802,520130,SOLID GOLD RING 9CT,2,1,100.548,100.482,100.482,1,0.33,0.8
201802,440237,UNIT TRUSTS COMM-ONGOING CHG,1,0,99.523,99.523,99.523,0.88,0,0.72
201802,410114,IMPUTED RENTS - N.IRELAND,1,0,100,100,100,0,0,3.38
201802,212010,MINERAL WATER STILL 1.5-2L,1,1,98.718,98.483,98.718,0.32,0.56,0.28
201802,510340,GIRLS FASHION TOP 12-13 YEARS,2,1,106.468,104.08,104.08,0.52,0.4,0.42
201802,210201,FLOUR-SELF-RAISING-1.5KG,1,1,99.021,99.288,99.021,0.3,0.12,0.24
201802,610102,2-YEAR-OLD SECOND-HAND CAR,1,0,100.476,100.476,100.476,9,14,7
201802,440121,CATERING-50 SET MENU PER HEAD,2,1,100.047,100.047,100.047,0.86,0.78,0.69
201802,430362,FRIDGE/FREEZER SPEC CAPACITIES,2,1,102.157,101.893,101.893,0.8,0.84,0.6
201802,520137,STERLING SILVER EARRINGS,2,1,100.029,99.554,99.554,0.7,0.22,0.56
201802,630370,DIGITAL COMPACT CAMERAS,2,0,103.595,102.14,102.14,0.68,0.2,0.34
201802,510341,CHILDS TROUSERS (18MTHS-4YR),2,1,106.188,102.161,102.161,1.04,0.45,0.84
201802,440247,BANKER'S DRAFT,1,0,100,100,100,0.66,0.19,0.54
201802,520215,MOISTURISER FACIAL 50-150ML,2,1,98.689,97.037,97.037,1.15,0.6,0.95
201802,630223,CDS- PURCH OVER INTERNET,1,0,111.829,113.118,113.118,0.36,0.18,0.27
201802,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,101.36,101.846,101.36,0.15,0.12,0.12
201802,212527,PRE-PACKED SALAD 100-250G,1,1,96.237,95.841,96.026,0.39,0.48,0.3
201802,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,100.167,100.161,100.167,0.4,0.6,0.32
201802,630357,SQUASH/TENNIS RACQUET,2,1,100.186,99.761,99.761,0.48,0.4,0.32
201802,510255,WOMEN'S SWIMWEAR,2,1,102.233,100.815,100.815,0.52,0.16,0.42
201802,430134,TABLE LAMP,2,1,101.914,101.323,101.323,0.72,0.84,0.56
201802,430531,FABRIC CONDITIONER 500ML-1.5LT,1,1,95.781,97.526,95.781,0.4,0.44,0.32
201802,520246,LIP GLOSS,2,1,99.894,99.791,99.791,1.15,0.6,0.95
201802,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,101.327,101.273,101.327,0.65,0.45,0.5
201802,310419,WHITE WINE- EUROPEAN 75CL,1,1,102.44,102.228,102.44,1.26,1.4,0.98
201802,410403,SCOTLAND WATER CHARGES,1,0,100,100,100,0.5,0.6,0.4
201802,520134,LUGGAGE TROLLEY CASE - 60-70CM,2,1,103.646,102.643,102.643,1.35,0.77,1.08
201802,620310,AIR FARES,1,0,105.328,105.328,105.328,5,10.08,4
201802,440252,MONEY TRANSFERS,1,0,100,100,100,0.66,0.19,0.54
201802,510258,WOMENS LEGGINGS FULL LENGTH,2,1,105.161,102.045,102.045,0.52,0.32,0.42
201802,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,98.139,97.62,98.139,0.08,0.08,0.07
201802,420301,GAS,1,0,100,100,100,14.7,15,11.76
201802,212408,PREMIUM POTATO CRISPS/CHIPS,1,1,83.966,84.958,86.763,0.65,0.45,0.5
201802,610232,CAR SERVICE- MAIN DEALER,2,1,100.288,100.264,100.264,2.16,0.96,1.71
201802,520318,SLIMMING CLUBS,1,0,100,100,100,0.98,1.12,0.84
